93,1000.000,1860.000,100.00,MHT TEST
94,1000.000,1880.000,100.00,MHW TEST
95,1000.000,1900.000,100.00,MSC TEST
96,1000.000,1920.000,100.00,MTE TEST
97,1000.000,1940.000,100.00,MTG TEST
98,1000.000,1960.000,100.00,MTW TEST
99,1000.000,1980.000,100.00,NPS1. TEST
100,1000.000,2000.000,100.00,PBB TEST
101,1000.000,2020.000,100.00,PBC TEST
102,1000.000,2040.000,100.00,PDT TEST
103,1000.000,2060.000,100.00,PDV TEST
104,1000.000,2080.000,100.00,PLF TEST
105,1000.000,2100.000,100.00,PLT TEST
106,1000.000,2120.000,100.00,PMA TEST
107,1000.000,2140.000,100.00,PMB TEST
108,1000.000,2160.000,100.00,PMC TEST
109,1000.000,2180.000,100.00,PMR TEST
110,1000.000,2200.000,100.00,PPL TEST
111,1000.000,2220.000,100.00,PPT TEST
112,1000.000,2240.000,100.00,PPU TEST
113,1000.000,2260.000,100.00,RGG TEST
114,1000.000,2280.000,100.00,ROW TEST
115,1000.000,2300.000,100.00,RRC TEST
116,1000.000,2320.000,100.00,RRG TEST
117,1000.000,2340.000,100.00,RRR TEST
118,1000.000,2360.000,100.00,RRS TEST
119,1000.000,2380.000,100.00,RVT1. TEST
120,1000.000,2400.000,100.00,RWL1. TEST
121,1000.000,2420.000,100.00,SBE TEST
122,1000.000,2440.000,100.00,SBR TEST
123,1000.000,2460.000,100.00,SHA1. TEST
124,1000.000,2480.000,100.00,SHB1. TEST
125,1000.000,2500.000,100.00,SHC1. TEST
126,1000.000,2520.000,100.00,SNC TEST
127,1000.000,2540.000,100.00,SNE TEST
128,1000.000,2560.000,100.00,SNF TEST
129,1000.000,2580.000,100.00,SNG TEST
130,1000.000,2600.000,100.00,SNL TEST
131,1000.000,2620.000,100.00,SNP TEST
132,1000.000,2640.000,100.00,SNR TEST
133,1000.000,2660.000,100.00,SNT TEST
134,1000.000,2680.000,100.00,SNV TEST
135,1000.000,2700.000,100.00,SPC TEST
136,1000.000,2720.000,100.00,STR1. TEST
137,1000.000,2740.000,100.00,SWK1. TEST
138,1000.000,2760.000,100.00,TRC TEST
139,1000.000,2780.000,100.00,TRD TEST
140,1000.000,2800.000,100.00,TRF TEST
141,1000.000,2820.000,100.00,TRL1. TEST
142,1000.000,2840.000,100.00,THW1. TEST
143,1000.000,2860.000,100.00,UND TEST
144,1000.000,2880.000,100.00,VLG TEST
145,1000.000,2900.000,100.00,VLW TEST
146,1000.000,2920.000,100.00,VNT TEST
147,1000.000,2940.000,100.00,WAL1. TEST
148,1000.000,2960.000,100.00,WDE1. TEST
149,1000.000,2980.000,100.00,WET1. TEST
150,1000.000,3000.000,100.00,WTR TEST
151,1240.000,20.000,100.00,AEM1 TEST
152,1240.000,40.000,100.00,B621 TEST
153,1240.000,60.000,100.00,B6B1 TEST
154,1240.000,80.000,100.00,BAB1 TEST
155,1240.000,100.000,100.00,BAL1 TEST
156,1240.000,120.000,100.00,BAR1 TEST
157,1240.000,140.000,100.00,BAS1 TEST
158,1240.000,160.000,100.00,BBG TEST
159,1240.000,180.000,100.00,BBS TEST
160,1240.000,200.000,100.00,BBW TEST
161,1240.000,220.000,100.00,BCB1 TEST
162,1240.000,240.000,100.00,BDB1 TEST
163,1240.000,260.000,100.00,BDC1 TEST
164,1240.000,280.000,100.00,BEX1 TEST
165,1240.000,300.000,100.00,BHR1 TEST
166,1240.000,320.000,100.00,BLD1 TEST
167,1240.000,340.000,100.00,BLC TEST
168,1240.000,360.000,100.00,BLS TEST
169,1240.000,380.000,100.00,BLT TEST
170,1240.000,400.000,100.00,BOL TEST
171,1240.000,420.000,100.00,BOR TEST
172,1240.000,440.000,100.00,BPA1 TEST
173,1240.000,460.000,100.00,BPC1 TEST
174,1240.000,480.000,100.00,BPR1 TEST
175,1240.000,500.000,100.00,BPT TEST
176,1240.000,520.000,100.00,BRK1 TEST
177,1240.000,540.000,100.00,BSH TEST
178,1240.000,560.000,100.00,BSL1 TEST
179,1240.000,580.000,100.00,BWL1 TEST
180,1240.000,600.000,100.00,BWW1 TEST
181,1240.000,620.000,100.00,CBM TEST
182,1240.000,640.000,100.00,CKH TEST
183,1240.000,660.000,100.00,CKV TEST
184,1240.000,680.000,100.00,CLR1 TEST
185,1240.000,700.000,100.00,CNP1 TEST
186,1240.000,720.000,100.00,CNT TEST
187,1240.000,740.000,100.00,CPH TEST
188,1240.000,760.000,100.00,CRB1 TEST
189,1240.000,780.000,100.00,CRN1 TEST
190,1240.000,800.000,100.00,CRP1 TEST
191,1240.000,820.000,100.00,CUB1 TEST
192,1240.000,840.000,100.00,CUE1 TEST
193,1240.000,860.000,100.00,CUP1 TEST
194,1240.000,880.000,100.00,DAM1 TEST
195,1240.000,900.000,100.00,DRV1 TEST
196,1240.000,920.000,100.00,DTP1 TEST
197,1240.000,940.000,100.00,EOA1 TEST
198,1240.000,960.000,100.00,EOB1 TEST
199,1240.000,980.000,100.00,EOC1 TEST
200,1240.000,1000.000,100.00,EOL1 TEST
201,1240.000,1020.000,100.00,EOR1 TEST
202,1240.000,1040.000,100.00,ERB1 TEST
203,1240.000,1060.000,100.00,ERC1 TEST
204,1240.000,1080.000,100.00,ESC1 TEST
205,1240.000,1100.000,100.00,ETB1 TEST
206,1240.000,1120.000,100.00,ETC1 TEST
207,1240.000,1140.000,100.00,EUB1 TEST
208,1240.000,1160.000,100.00,EUC1 TEST
209,1240.000,1180.000,100.00,EWC1 TEST
210,1240.000,1200.000,100.00,FES1 TEST
211,1240.000,1220.000,100.00,FNC1 TEST
212,1240.000,1240.000,100.00,FND TEST
213,1240.000,1260.000,100.00,FNG TEST
214,1240.000,1280.000,100.00,GND TEST
215,1240.000,1300.000,100.00,GRL1 TEST
216,1240.000,1320.000,100.00,GUY TEST
217,1240.000,1340.000,100.00,H2O1 TEST
218,1240.000,1360.000,100.00,HHD TEST
219,1240.000,1380.000,100.00,HHT TEST
220,1240.000,1400.000,100.00,HWL1 TEST
221,1240.000,1420.000,100.00,HYD TEST
222,1240.000,1440.000,100.00,INL TEST
223,1240.000,1460.000,100.00,JUE1 TEST
224,1240.000,1480.000,100.00,JUF1 TEST
225,1240.000,1500.000,100.00,JUG1 TEST
226,1240.000,1520.000,100.00,JUM1 TEST
227,1240.000,1540.000,100.00,JUN1 TEST
228,1240.000,1560.000,100.00,JUR1 TEST
229,1240.000,1580.000,100.00,JUS1 TEST
230,1240.000,1600.000,100.00,JUT1 TEST
231,1240.000,1620.000,100.00,JUV1 TEST
232,1240.000,1640.000,100.00,JUW1 TEST
233,1240.000,1660.000,100.00,LND1 TEST
234,1240.000,1680.000,100.00,LNM1 TEST
235,1240.000,1700.000,100.00,MBX TEST
236,1240.000,1720.000,100.00,MCS1 TEST
237,1240.000,1740.000,100.00,MED1 TEST
238,1240.000,1760.000,100.00,MHE TEST
239,1240.000,1780.000,100.00,MHF TEST
240,1240.000,1800.000,100.00,MHG TEST
241,1240.000,1820.000,100.00,MHM TEST
242,1240.000,1840.000,100.00,MHN TEST
243,1240.000,1860.000,100.00,MHT TEST
244,1240.000,1880.000,100.00,MHW TEST
245,1240.000,1900.000,100.00,MSC TEST
246,1240.000,1920.000,100.00,MTE TEST
247,1240.000,1940.000,100.00,MTG TEST
248,1240.000,1960.000,100.00,MTW TEST
249,1240.000,1980.000,100.00,NPS1 TEST
250,1240.000,2000.000,100.00,PBB TEST
251,1240.000,2020.000,100.00,PBC TEST
252,1240.000,2040.000,100.00,PDT TEST
253,1240.000,2060.000,100.00,PDV TEST
254,1240.000,2080.000,100.00,PLF TEST
255,1240.000,2100.000,100.00,PLT TEST
256,1240.000,2120.000,100.00,PMA TEST
257,1240.000,2140.000,100.00,PMB TEST
258,1240.000,2160.000,100.00,PMC TEST
259,1240.000,2180.000,100.00,PMR TEST
260,1240.000,2200.000,100.00,PPL TEST
261,1240.000,2220.000,100.00,PPT TEST
262,1240.000,2240.000,100.00,PPU TEST
263,1240.000,2260.000,100.00,RGG TEST
264,1240.000,2280.000,100.00,ROW TEST
265,1240.000,2300.000,100.00,RRC TEST
266,1240.000,2320.000,100.00,RRG TEST
267,1240.000,2340.000,100.00,RRR TEST
268,1240.000,2360.000,100.00,RRS TEST
269,1240.000,2380.000,100.00,RVT1 TEST
270,1240.000,2400.000,100.00,RWL1 TEST
271,1240.000,2420.000,100.00,SBE TEST
272,1240.000,2440.000,100.00,SBR TEST
273,1240.000,2460.000,100.00,SHA1 TEST
274,1240.000,2480.000,100.00,SHB1 TEST
275,1240.000,2500.000,100.00,SHC1 TEST
276,1240.000,2520.000,100.00,SNC TEST
277,1240.000,2540.000,100.00,SNE TEST
278,1240.000,2560.000,100.00,SNF TEST
279,1240.000,2580.000,100.00,SNG TEST
280,1240.000,2600.000,100.00,SNL TEST
281,1240.000,2620.000,100.00,SNP TEST
282,1240.000,2640.000,100.00,SNR TEST
283,1240.000,2660.000,100.00,SNT TEST
284,1240.000,2680.000,100.00,SNV TEST
285,1240.000,2700.000,100.00,SPC TEST
286,1240.000,2720.000,100.00,STR1 TEST
287,1240.000,2740.000,100.00,SWK1 TEST
288,1240.000,2760.000,100.00,TRC TEST
289,1240.000,2780.000,100.00,TRD TEST
290,1240.000,2800.000,100.00,TRF TEST
291,1240.000,2820.000,100.00,TRL1 TEST
292,1240.000,2840.000,100.00,THW1 TEST
293,1240.000,2860.000,100.00,UND TEST
294,1240.000,2880.000,100.00,VLG TEST
295,1240.000,2900.000,100.00,VLW TEST
296,1240.000,2920.000,100.00,VNT TEST
297,1240.000,2940.000,100.00,WAL1 TEST
298,1240.000,2960.000,100.00,WDE1 TEST
299,1240.000,2980.000,100.00,WET1 TEST
300,1240.000,3000.000,100.00,WTR TEST
