EB3636 L 5.5 0.0 7.0 47.0 GND
EB3664 L 5.5 0.0 7.8 12.5 DTH
EB3664 L 5.5 0.0 7.4 16.0 TOP
EB3664 L 5.5 0.0 7.4 47.0 GND
EB3682 L 5.5 0.0 7.4 15.0 TOP
EB3682 L 5.5 0.0 7.6 45.5 GND
EB3708 L 5.5 0.0 6.5 19.5 BRK
EB3708 L 5.5 0.0 7.3 47.0 GND
EB3726 L 5.5 0.0 6.0 16.0 BRK
EB3726 L 5.5 0.0 6.4 45.0 GND
EB7333 L 5.5 0.0 6.4 15.5 BRK
EB7333 L 5.5 0.0 6.3 46.0 GND
EB3751 L 5.5 0.0 6.5 16.5 BRK
EB3751 L 5.5 0.0 6.7 44.5 GND
EB3757 L 5.5 0.0 6.6 15.5 BRK
EB3757 L 5.5 0.0 6.2 45.5 GND
EB3773 L 5.5 0.0 6.8 15.0 BRK
EB3773 L 5.5 0.0 6.2 45.6 GND
EB3779 L 5.5 0.0 7.9 11.0 DTH
EB3779 L 5.5 0.0 6.6 16.0 TOP
EB3779 L 5.5 0.0 6.3 45.0 GND
EB3870 L 5.5 0.0 8.0 9.5 DTH
EB3870 L 5.5 0.0 6.5 16.5 TOP
EB3870 L 5.5 0.0 6.7 46.0 GND
EB3874 L 5.5 0.0 7.9 10.5 DTH
EB3874 L 5.5 0.0 7.1 14.0 TOP
EB3874 L 5.5 0.0 7.0 46.0 GND
EB3890 L 5.5 0.0 7.1 15.5 TOP
EB3890 L 5.5 0.0 7.1 50.0 GND
EB3894 L 5.5 0.0 7.8 11.0 DTH
EB3894 L 5.5 0.0 6.7 18.0 TOP
EB3894 L 5.5 0.0 6.7 47.0 GND
EB3922 L 5.5 0.0 6.8 16.0 TOP
EB3922 L 5.5 0.0 6.7 45.0 GND
EB3939 L 5.5 0.0 6.9 17.5 TOP
EB3939 L 5.5 0.0 6.4 47.0 GND
EB3939 R 5.5 0.0 5.0 41.0 TOP
EB3971 R 5.5 0.0 5.2 44.0 GND
EB3971 L 5.5 0.0 8.1 11.5 DTH
EB3971 L 5.5 0.0 7.1 17.5 TOP
EB3971 L 5.5 0.0 6.5 46.0 GND
EB4014 R 5.5 0.0 5.5 42.0 GND
EB4014 L 5.5 0.0 7.9 10.0 DTH
EB4014 L 5.5 0.0 6.6 18.0 TOP
EB4014 L 5.5 0.0 6.6 45.0 GND
EB4019 R 5.5 0.0 5.7 40.0 TOP
EB4019 L 5.5 0.0 7.7 10.0 DTH
EB4019 L 5.5 0.0 6.5 17.0 TOP
EB4019 L 5.5 0.0 5.9 45.0 GND
EB4075 R 5.5 0.0 6.2 43.0 TOP
EB4075 L 5.5 0.0 7.5 10.5 DTH
EB4075 L 5.5 0.0 6.2 18.0 TOP
EB4075 L 5.5 0.0 5.6 45.0 GND
EB4085 R 5.5 0.0 6.5 13.5 TOP
EB4515 R 5.5 0.0 6.2 13.0 TOP
EB4160 L 5.5 0.0 4.6 17.0 BRK
EB4160 L 5.5 0.0 4.0 45.0 GND
EB4191 R 5.5 0.0 5.2 38.0 TOP
EB4191 L 5.5 0.0 3.8 16.5 TOP
EB4191 L 5.5 0.0 3.7 49.5 GND
EB4218 R 5.5 0.0 7.0 12.0 TOP
EB4218 L 5.5 0.0 3.5 44.0 TOP
EB4218 L 5.5 0.0 3.3 90.0 GND
EB4237 R 5.5 0.0 8.0 14.5 BRK
EB4239 L 5.5 0.0 5.0 18.0 TOP
EB4239 L 5.5 0.0 4.0 47.0 GND
EB4250 L 5.5 0.0 3.5 16.0 TOP
EB4250 L 5.5 0.0 2.8 45.0 GND
EB4252 R 5.5 0.0 7.1 14.0 BRK
EB4252 R 5.5 0.0 8.5 45.0 GND
EB4272 R 5.5 0.0 7.6 12.0 BRK
EB4272 R 5.5 0.0 9.4 46.0 GND
EB4270 L 5.5 0.0 2.7 18.5 BRK
EB4270 L 5.5 0.0 1.4 45.0 GND
EB4292 R 10.5 17.0 5.5 0.0 BRK
EB4292 R 10.5 17.0 5.8 16.5 BRK
EB4292 R 10.5 17.0 7.5 45.0 GND
EB4290 L 10.5 17.0 5.5 0.0 TOP
EB4290 L 10.5 17.0 4.4 25.5 GND
EB4305 L 9.4 21.0 5.5 0.0 BRK
EB4305 L 9.4 21.0 4.4 25.0 GND
EB4303 R 5.5 0.0 7.0 13.0 GND
EB4303 L 5.5 0.0 8.0 45.0 GND
EB4320 R 5.5 0.0 6.1 16.0 BRK
EB4320 R 5.5 0.0 7.6 45.0 GND
EB4318 L 5.5 0.0 1.7 22.0 BRK
EB4318 L 5.5 0.0 1.5 47.0 GND
EB4351 L 5.5 0.0 2.1 30.0 BRK
EB4351 L 5.5 0.0 1.7 49.0 GND
EB4353 R 5.5 0.0 5.5 16.0 TOP
EB4353 R 5.5 0.0 6.5 46.0 GND
EB4367 L 13.6 22.0 5.5 0.0 TOP
EB4367 L 13.6 22.0 1.3 28.0 GND
EB4369 R 5.5 0.0 4.4 21.5 BRK
EB4369 R 5.5 0.0 5.7 47.5 GND
EB4375 R 5.5 0.0 3.5 20.0 BRK
EB4375 R 5.5 0.0 5.3 46.0 GND
EB4377 L 15.0 40.0 5.5 0.0 TOP
EB4377 L 15.0 40.0 3.8 15.0 GND
EB4394 L 5.5 0.0 4.5 38.5 BRK
EB4394 L 5.5 0.0 0.8 57.0 GND
EB4392 R 5.5 0.0 6.2 16.0 BRK
EB4392 R 5.5 0.0 9.2 46.0 GND
EB4463 L 5.5 0.0 9.0 19.0 DTH
EB4463 L 5.5 0.0 9.0 46.0 GND
EB4477 L 5.5 0.0 3.0 16.0 BRK
EB4477 L 5.5 0.0 2.6 46.0 GND
EB4492 R 5.5 0.0 3.4 18.0 GND
EB4490 L 9.6 21.0 5.5 0.0 TOP
EB4490 L 9.6 21.0 4.3 25.0 GND
EB4515 L 5.5 0.0 3.2 49.0 BRK
EB4515 L 5.5 0.0 1.9 76.0 GND
EB4532 R 5.5 0.0 4.4 13.0 BRK
EB4534 L 5.5 0.0 4.1 14.0 BRK
EB4534 L 5.5 0.0 3.0 50.0 GND
EB4566 R 5.5 0.0 4.8 15.0 TOP
EB4549 L 5.5 0.0 4.4 16.0 BRK
EB4549 L 5.5 0.0 4.0 45.0 GND
EB4638 R 5.5 0.0 5.6 13.0 BRK
EB4640 L 5.5 0.0 7.5 10.5 DTH 
EB4640 L 5.5 0.0 6.6 16.0 TOP
EB4640 L 5.5 0.0 6.4 46.0 GND
EB4654 L 5.5 0.0 7.5 10.0 DTH
EB4654 L 5.5 0.0 6.4 15.0 TOP
EB4654 L 5.5 0.0 6.7 45.0 GND
EB4651 R 5.5 0.0 5.2 14.0 TOP
EB4667 R 5.5 0.0 4.5 14.0 TOP
EB4683 L 5.5 0.0 6.8 10.0 DTH
EB4683 L 5.5 0.0 6.4 15.0 BRK
EB4683 L 5.5 0.0 6.1 45.0 GND
EB4715 L 5.5 0.0 6.0 16.0 BRK
EB4715 L 5.5 0.0 5.9 46.0 GND
EB4680 R 5.5 0.0 4.6 14.0 BRK
EB4760 R 5.5 0.0 4.8 13.5 BRK
EB4772 R 5.5 0.0 5.9 13.5 BRK
EB4774 L 5.5 0.0 5.7 46.5 BRK
EB4774 L 5.5 0.0 6.7 47.0 GND
EB4781 R 5.5 0.0 6.3 15.0 GND
EB4779 L 5.5 0.0 6.8 20.0 GND
EB4779 L 5.5 0.0 6.8 45.0 GND
EB4809 L 5.5 0.0 7.0 18.0 BRK
EB4809 L 5.5 0.0 6.6 48.0 GND
EB4807 R 5.5 0.0 6.3 15.0 GND
EB4865 L 5.5 0.0 7.0 18.0 BRK
EB4865 L 5.5 0.0 7.0 46.5 GND
EB4883 L 5.5 0.0 7.0 13.0 BRK
EB4883 L 5.5 0.0 6.5 17.0 BRK
EB4883 L 5.5 0.0 6.7 44.5 GND
EB4903 L 5.5 0.0 6.0 14.0 BRK
EB4903 L 5.5 0.0 6.2 49.0 GND
EB4922 L 5.5 0.0 5.9 16.0 BRK
EB4922 L 5.5 0.0 6.8 50.0 GND
EB4943 L 5.5 0.0 4.5 15.0 TOP
EB4943 L 5.5 0.0 4.6 48.0 GND
EB4960 L 5.5 0.0 3.4 14.0 BRK
EB4960 L 5.5 0.0 4.5 44.0 GND
EB4977 L 5.5 0.0 4.2 17.0 BRK
EB4977 L 5.5 0.0 4.5 45.0 GND
EB5073 R 5.5 0.0 5.0 17.0 TOP
EB5101 L 5.5 0.0 6.1 13.0 TOP
EB5101 L 5.5 0.0 6.8 49.0 GND
EB5191 R 5.5 0.0 6.3 15.0 TOP
EB5105 L 5.5 0.0 6.6 14.0 BRK
EB5105 L 5.5 0.0 6.0 46.5 GND
EB5116 L 5.5 0.0 6.1 12.5 BRK
EB5116 L 5.5 0.0 5.7 48.0 GND
EB5232 R 5.5 0.0 5.4 13.5 TOP
EB5234 L 5.5 0.0 6.6 10.0 BRK
EB5234 L 5.5 0.0 6.2 49.0 GND
EB5256 L 5.5 0.0 5.7 13.5 BRK
EB5256 L 5.5 0.0 5.3 45.0 GND
EB5275 R 5.5 0.0 7.0 13.0 GND
EB5273 L 5.5 0.0 7.0 13.0 BRK
EB5273 L 5.5 0.0 6.7 45.0 GND
EB5327 L 5.5 0.0 6.5 15.0 GND
EB5327 L 5.5 0.0 6.5 47.0 GND
EB5227 R 5.5 0.0 5.7 40.0 GND
EB5345 R 5.5 0.0 5.7 16.0 BRK
EB5347 L 5.5 0.0 6.4 14.0 BRK
EB5347 L 5.5 0.0 5.9 46.0 GND
EB5362 R 5.5 0.0 6.2 13.0 BRK
EB5360 L 5.5 0.0 6.5 12.0 BRK
EB5360 L 5.5 0.0 6.1 44.5 GND
EB5404 L 5.5 0.0 6.1 12.5 BRK
EB5404 L 5.5 0.0 5.6 49.0 GND
EB5420 L 5.5 0.0 7.0 14.0 GND
EB5420 L 5.5 0.0 7.0 48.5 GND
EB5461 L 5.5 0.0 7.2 16.0 GND
EB5461 L 5.5 0.0 7.0 45.0 GND
EB5543 L 5.5 0.0 6.4 7.0 GND
EB5543 L 5.5 0.0 9.2 20.5 BRK
EB5543 L 5.5 0.0 11.9 46.5 GND
EB5593 L 9.3 24.0 5.5 0.0 TOP 
EB5593 L 9.3 24.0 4.7 29.0 GND 
EB5609 L 5.5 0.0 4.7 16.5 BRK
EB5609 L 5.5 0.0 2.4 45.0 GND
EB5628 L 5.5 0.0 6.2 20.0 BRK
EB5628 L 5.5 0.0 5.4 45.0 GND
EB5633 L 5.5 0.0 8.0 16.0 BRK
EB5633 L 5.5 0.0 7.0 45.5 GND
EB5653 L 5.5 0.0 7.5 11.5 GND
EB5653 L 5.5 0.0 6.8 16.0 BRK
EB5653 L 5.5 0.0 7.0 45.0 GND
EB5657 L 5.5 0.0 6.3 7.5 DTH
EB5657 L 5.5 0.0 4.2 15.5 BRK
EB5657 L 5.5 0.0 3.4 50.0 GND
EB5735 L 9.0 20.0 5.5 0.0 TOP
EB5735 L 9.0 20.0 5.9 12.5 GND
EB5735 L 9.0 20.0 9.6 37.0 GND
EB5751 L 5.5 0.0 2.6 20.0 BRK
EB5751 L 5.5 0.0 4.2 50.0 GND
EB5765 L 8.9 23.0 5.5 0.0 TOP
EB5765 L 8.9 23.0 4.8 27.0 GND
EB5778 L 5.5 0.0 4.5 16.0 TOP
EB5778 L 5.5 0.0 4.5 45.0 GND
EB5788 L 5.5 0.0 4.1 18.0 BRK
EB5788 L 5.5 0.0 1.7 45.5 GND
EB5798 L 7.7 19.5 5.5 0.0 BRK
EB5798 L 7.7 19.5 2.5 27.0 GND
EB5811 L 9.3 21.0 5.5 0.0 BRK
EB5811 L 9.3 21.0 0.5 26.0 GND
EB5822 L 8.7 23.0 5.5 0.0 BRK
EB5822 L 8.7 23.0 2.8 27.0 GND
EB5835 L 7.2 20.0 5.5 0.0 TOP
EB5835 L 7.2 20.0 2.2 30.0 GND
EB5847 L 9.3 21.0 5.5 0.0 BRK
EB5847 L 9.3 21.0 2.4 27.0 GND
EB5856 L 5.5 0.0 7.5 10.0 DTH
EB5856 L 5.5 0.0 4.5 47.0 GND
EB5871 L 5.5 0.0 8.8 18.0 BRK
EB5871 L 5.5 0.0 10.0 47.0 GND
EB5891 L 5.5 0.0 8.4 16.5 BRK
EB5891 L 5.5 0.0 9.0 45.0 GND
EB5920 L 5.5 0.0 7.8 11.0 DTH
EB5920 L 5.5 0.0 7.5 13.5 BRK
EB5920 L 5.5 0.0 8.2 45.0 GND
EB5934 L 5.5 0.0 4.8 14.0 TOP
EB5934 L 5.5 0.0 4.8 47.5 GND
EB5945 L 5.5 0.0 5.8 14.0 BRK
EB5945 L 5.5 0.0 4.0 45.0 GND
EB5973 L 5.5 0.0 6.0 14.5 BRK
EB5973 L 5.5 0.0 5.0 46.0 GND
EB5990 L 5.5 0.0 7.0 10.5 DTH
EB5990 L 5.5 0.0 5.7 20.5 BRK
EB5990 L 5.5 0.0 4.1 45.0 GND
EB6007 L 5.5 0.0 5.2 19.0 TOP
EB6007 L 5.5 0.0 3.0 45.0 GND
EB6044 L 5.5 0.0 5.9 17.5 BRK
EB6044 L 5.5 0.0 5.1 45.0 GND
EB6060 L 5.5 0.0 5.5 18.0 BRK
EB6060 L 5.5 0.0 4.6 45.5 GND
EB6139 L 5.5 0.0 7.2 20.0 GND
EB6139 L 5.5 0.0 6.3 47.0 GND
EB6154 L 5.5 0.0 7.8 17.0 BRK
EB6154 L 5.5 0.0 7.3 44.5 GND
EB6163 L 5.5 0.0 7.7 16.0 BRK
EB6163 L 5.5 0.0 7.4 46.0 GND
EB6180 L 5.5 0.0 7.4 20.0 BRK
EB6180 L 5.5 0.0 5.5 47.0 GND
EB6189 L 5.5 0.0 6.1 10.0 DTH
EB6189 L 5.5 0.0 4.9 18.0 TOP
EB6189 L 5.5 0.0 2.5 45.0 GND
EB7876 L 5.5 0.0 7.2 12.0 DTH
EB7876 L 5.5 0.0 6.6 18.0 TOP
EB7876 L 5.5 0.0 7.1 45.0 GND
EB7020 L 5.5 0.0 5.9 19.5 BRK
EB7020 L 5.5 0.0 6.0 45.0 GND
EB7034 L 5.5 0.0 5.9 18.0 BRK
EB7034 L 5.5 0.0 6.8 49.0 GND
EB7053 L 5.5 0.0 7.2 18.0 BRK
EB7053 L 5.5 0.0 8.3 50.0 GND
EB7067 L 5.5 0.0 7.1 19.0 BRK
EB7067 L 5.5 0.0 7.0 49.0 GND
EB7083 L 8.5 22.0 5.5 0.0 BRK
EB7083 L 8.8 22.0 5.0 28.0 GND
EB7096 L 5.5 0.0 5.2 13.5 BRK
EB7096 L 5.5 0.0 4.8 48.0 GND
EB7113 L 8.3 21.0 5.5 0.0 TOP
EB7113 L 8.3 21.0 5.3 27.0 GND
EB7131 L 5.5 0.0 5.7 14.0 BRK
EB7131 L 5.5 0.0 3.5 48.5 GND
EB7146 L 5.5 0.0 7.2 12.0 GND
EB7146 L 5.5 0.0 9.5 49.5 GND
EB7159 L 5.5 0.0 9.6 22.0 GND
EB7159 L 5.5 0.0 11.2 46.0 GND
EB7171 L 5.5 0.0 9.6 23.0 GND
EB7171 L 5.5 0.0 11.9 44.5 GND
EB7199 L 5.5 0.0 10.8 20.0 GND
EB7199 L 5.5 0.0 11.9 45.0 GND
EB7237 L 5.5 0.0 2.6 45.0 GND
EB7272 L 9.5 20.0 5.5 0.0 FNC
EB7272 L 9.5 20.0 5.5 0.0 BRK
EB7272 L 5.5 0.0 2.0 45.0 GND
EB7274 R 5.5 0.0 7.3 19.0 FNC
EB7274 R 5.5 0.0 10.0 45.0 GND
EB7286 R 5.5 0.0 7.0 21.0 FNC
EB7286 R 5.5 0.0 8.8 45.0 GND
EB7308 R 5.5 0.0 3.6 19.5 BRK
EB7308 R 5.5 0.0 5.9 45.0 GND
EB7329 R 8.6 20.0 5.5 0.0 TOP
EB7329 R 8.6 20.0 5.5 0.0 FNC
EB7329 R 8.6 20.0 3.3 45.0 GND
EB7329 R 5.5 0.0 6.3 7.5 DTH
EB7521 R 5.5 0.0 6.5 8.0 DTH
EB7521 R 5.5 0.0 3.9 18.0 BRK
EB7521 R 5.5 0.0 3.9 18.0 FNC
EB7521 R 5.5 0.0 3.9 45.0 GND
EB7547 R 5.5 0.0 5.1 18.0 FNC
EB7547 R 5.5 0.0 4.5 47.0 GND
EB8172 L 5.5 0.0 5.5 20.0 BRK
EB8172 L 5.5 0.0 5.5 20.0 FNC
EB8172 L 5.5 0.0 5.2 47.0 GND
EB8176 L 5.5 0.0 4.4 19.0 FNC
EB8176 L 5.5 0.0 3.1 50.0 GND
EB8201 L 5.5 0.0 5.5 12.0 BRK
EB8201 L 5.5 0.0 5.0 49.0 GND
EB8259 L 5.5 0.0 5.7 20.5 FNC
EB8259 L 5.5 0.0 5.0 45.0 GND
EB8261 R 5.5 0.0 4.8 14.0 BRK
EB8267 R 5.5 0.0 1.9 19.0 BRK
EB8267 R 5.5 0.0 2.4 45.0 GND
EB8269 L 5.5 0.0 8.7 22.5 BRK
EB8269 L 5.5 0.0 8.7 22.5 FNC
EB8269 L 5.5 0.0 8.7 49.0 GND
EB8351 R 5.5 0.0 3.7 15.5 BRK
EB8351 R 5.5 0.0 3.9 44.0 GND
EB8364 L 5.5 0.0 2.2 18.0 TOP
EB8500 L 5.5 0.0 0.8 19.0 TOP
EB8500 R 5.5 0.0 4.5 43.5 BRK
EB8503 L 5.5 0.0 7.0 10.0 DTH
EB8503 L 5.5 0.0 3.2 18.5 TOP 
EB8507 L 5.5 0.0 6.9 17.0 BRK
EB8523 L 5.5 0.0 7.7 23.0 BRK
EB8535 L 5.5 0.0 3.4 19.0 TOP
JP3596 L 7.7 18.0 5.5 0.0 BRK
JP3596 L 7.7 18.0 4.0 30.0 GND
JP3431 R 5.5 0.0 1.8 17.5 TOP
JP3431 R 5.5 0.0 3.0 45.0 GND
JP3446 L 5.5 0.0 4.0 15.0 BRK
JP3446 R 5.5 0.0 3.7 46.0 GND
JP3401 R 5.5 0.0 4.3 21.5 BRK
JP3401 R 5.5 0.0 3.7 46.0 GND
JP3389 R 5.5 0.0 4.5 16.5 BRK
JP3389 R 5.5 0.0 3.5 47.5 GND
JP3385 L 5.5 0.0 8.0 20.0 BRK
JP3385 L 5.5 0.0 8.5 43.0 GND
JP33373 L 5.5 0.0 8.1 49.0 GND
JP33377 R 5.5 0.0 2.3 47.0 GND
JP33361 R 9.5 21.5 5.5 0.0 BRK
JP33361 R 9.5 21.5 5.8 32.5 GND
JP33363 L 5.5 0.0 9.7 50.0 GND
JP33351 L 5.5 0.0 10.3 47.5 GND
JP33348 R 5.5 0.0 3.5 18.0 BRK
JP33348 R 5.5 0.0 2.7 46.0 GND
JP33328 L 5.5 0.0 10.5 46.0 GND
JP33320 L 5.5 0.0 10.7 50.0 GND
JP33317 R 10.6 24.0 5.5 0.0 BRK
JP33317 R 10.6 24.0 5.4 30.0 GND
JP33301 L 5.5 0.0 8.4 45.0 GND
JP33362 L 5.5 0.0 5.3 45.0 GND
JP33241 L 5.5 0.0 4.5 16.0 BRK
JP33241 L 5.5 0.0 4.8 46.0 GND
JP33226 L 5.5 0.0 8.7 18.0 BRK
JP33226 L 5.5 0.0 10.3 45.0 GND
JP33186 L 5.5 0.0 5.0 16.0 BRK
JP33186 L 5.5 0.0 4.9 45.0 GND
JP33190 R 5.5 0.0 5.9 17.0 BRK
JP33190 R 5.5 0.0 4.6 45.0 GND
JP33180 L 5.5 0.0 5.0 19.0 BRK
JP33180 L 5.5 0.0 4.6 45.0 GND
JP33176 R 5.5 0.0 4.3 18.5 BRK
JP33176 R 5.5 0.0 4.0 49.0 GND
JP33170 R 5.5 0.0 5.3 47.0 GND
JP33170 L 5.5 0.0 5.7 47.0 BRK
JP33170 L 5.5 0.0 5.6 80.0 GND
JP33136 L 5.5 0.0 6.0 19.0 BRK
JP33136 L 5.5 0.0 6.0 50.0 GND
JP33144 L 5.5 0.0 5.0 19.5 BRK
JP33144 L 5.5 0.0 5.7 45.0 GND
JP33137 L 5.5 0.0 5.6 18.5 BRK
JP33137 L 5.5 0.0 5.8 45.0 GND
JP33131 L 5.5 0.0 5.8 15.5 BRK
JP33131 L 5.5 0.0 5.7 46.0 GND
JP33124 L 5.5 0.0 6.8 19.0 BRK
JP33124 L 5.5 0.0 7.4 45.0 GND
JP33118 L 5.5 0.0 6.6 17.0 BRK
JP33118 L 5.5 0.0 7.7 45.0 GND
JP33111 L 5.5 0.0 7.4 20.0 PDT
JP33111 L 5.5 0.0 7.4 20.0 BRK
JP33111 L 5.5 0.0 8.5 45.0 GND
JP13180 L 5.5 0.0 8.5 20.0 BRK
JP13180 L 5.5 0.0 8.9 46.0 GND
JP13175 L 5.5 0.0 6.6 21.5 BRK
JP13175 L 5.5 0.0 9.0 46.0 GND
JP13166 L 5.5 0.0 7.4 20.0 BRK
JP13166 L 5.5 0.0 9.3 36.0 GND
JP13166 L 5.5 0.0 14.6 48.0 GND
JP13157 L 5.5 0.0 7.1 17.0 BRK
JP13157 L 5.5 0.0 9.0 35.5 BRK
JP13157 L 5.5 0.0 12.7 45.0 GND
JP23428 R 5.5 0.0 4.4 20.0 BRK
JP23428 R 5.5 0.0 3.6 49.0 GND
JP23424 R 5.5 0.0 5.9 15.5 BRK
JP23424 R 5.5 0.0 5.8 45.0 GND
JP23419 R 5.5 0.0 6.1 15.0 BRK
JP23419 R 5.5 0.0 6.6 45.0 GND
JP23302 R 5.5 0.0 6.0 12.5 BRK
JP23302 R 5.5 0.0 6.0 12.5 GUY
JP23302 R 5.5 0.0 7.5 46.0 GND
JP23292 R 5.5 0.0 6.7 45.0 GND
JP22761 R 5.5 0.0 4.5 20.0 BRK
JP22761 R 5.5 0.0 0.2 35.0 GND
JP22761 L 5.5 0.0 0.1 45.0 GND
JP2759 L 5.5 0.0 5.8 18.0 FNC
JP2759 L 5.5 0.0 5.8 18.0 BRK
JP2759 L 5.5 0.0 13.5 46.0 GND
JP22748 L 5.5 0.0 9.6 27.0 BRK
JP22748 L 5.5 0.0 16.5 45.0 GND
JP22743 L 5.5 0.0 8.8 28.0 BRK
JP22743 L 5.5 0.0 16.7 44.0 GND
JP22711 L 5.5 0.0 10.0 39.0 BRK
JP22711 L 5.5 0.0 15.0 47.0 GND
JP12237 L 5.5 0.0 13.3 30.0 BRK
JP12237 L 5.5 0.0 13.0 45.0 GND
JP12212 L 5.5 0.0 11.9 25.0 BRK
JP12212 L 5.5 0.0 12.0 45.0 GND
JP2308 R 5.5 0.0 9.9 26.0 BRK
JP2308 R 5.5 0.0 9.4 46.0 GND
JP2040 R 5.5 0.0 11.5 23.0 BRK
JP2040 R 5.5 0.0 11.2 45.0 GND
JP2249 R 5.5 0.0 4.0 45.0 GND
JP2149 R 5.5 0.0 2.0 17.0 BRK
JP2149 R 5.5 0.0 1.5 4.5 GND
JP2139 R 5.5 0.0 2.2 13.0 BRK
JP2139 R 5.5 0.0 2.8 45.0 GND
